CTY_CODE,CTY_NAME,GEN_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,MONTH,SUMMARY_LVL,COMM_LVL,I_COMMODITY,YEAR
5880,JAPAN,252634,252634,22140,0,0,0,0,03,DET,HS6,030285,2018
5880,JAPAN,257231,257231,22467,0,0,0,0,04,DET,HS6,030285,2018
5880,JAPAN,342190,342190,28851,0,0,0,0,05,DET,HS6,030285,2018
5880,JAPAN,263092,263092,23367,0,0,0,0,06,DET,HS6,030285,2018
5880,JAPAN,267848,267848,23341,0,0,0,0,07,DET,HS6,030285,2018
5880,JAPAN,280175,280175,24828,0,0,0,0,08,DET,HS6,030285,2018
5880,JAPAN,254020,254020,20036,0,0,0,0,09,DET,HS6,030285,2018
5880,JAPAN,235109,235109,21124,0,0,0,0,10,DET,HS6,030285,2018
5880,JAPAN,221534,221534,19129,0,0,0,0,11,DET,HS6,030285,2018
5880,JAPAN,294593,294593,24854,0,0,0,0,12,DET,HS6,030285,2018
5880,JAPAN,2954,2954,42,0,0,0,0,11,DET,HS6,030291,2018
5880,JAPAN,2056,2056,91,0,0,0,0,12,DET,HS6,030291,2018
5880,JAPAN,813372,813372,51830,0,0,0,0,01,DET,HS6,030289,2018
5880,JAPAN,892688,855713,53873,36975,22475,36975,22475,02,DET,HS6,030289,2018
5880,JAPAN,980929,980929,67572,0,0,0,0,03,DET,HS6,030289,2018
5880,JAPAN,907462,907462,57523,0,0,0,0,04,DET,HS6,030289,2018
5880,JAPAN,1057767,1057767,75518,0,0,0,0,05,DET,HS6,030289,2018
5880,JAPAN,966167,966167,64835,0,0,0,0,06,DET,HS6,030289,2018
5880,JAPAN,852497,852497,52765,0,0,0,0,07,DET,HS6,030289,2018
5880,JAPAN,932295,932295,59968,0,0,0,0,08,DET,HS6,030289,2018
5880,JAPAN,770475,770475,49737,0,0,0,0,09,DET,HS6,030289,2018
5880,JAPAN,808549,808549,51274,0,0,0,0,10,DET,HS6,030289,2018
5880,JAPAN,817766,817766,50670,0,0,0,0,11,DET,HS6,030289,2018
5880,JAPAN,1029383,1029383,62178,0,0,0,0,12,DET,HS6,030289,2018
5880,JAPAN,4950,0,0,4950,258,4950,258,01,DET,HS6,030313,2018
5880,JAPAN,0,0,0,0,0,0,0,02,DET,HS6,030313,2018
5880,JAPAN,0,0,0,0,0,0,0,03,DET,HS6,030313,2018
5880,JAPAN,0,0,0,0,0,0,0,04,DET,HS6,030313,2018
5880,JAPAN,0,0,0,0,0,0,0,05,DET,HS6,030313,2018
5880,JAPAN,0,0,0,0,0,0,0,06,DET,HS6,030313,2018
5880,JAPAN,0,0,0,0,0,0,0,07,DET,HS6,030313,2018
5880,JAPAN,0,0,0,0,0,0,0,08,DET,HS6,030313,2018
5880,JAPAN,0,0,0,0,0,0,0,09,DET,HS6,030313,2018
5880,JAPAN,0,0,0,0,0,0,0,10,DET,HS6,030313,2018
5880,JAPAN,0,0,0,0,0,0,0,11,DET,HS6,030313,2018
5880,JAPAN,0,0,0,0,0,0,0,12,DET,HS6,030313,2018
5880,JAPAN,2588,0,0,2588,500,2588,500,02,DET,HS6,030319,2018
5880,JAPAN,0,0,0,0,0,0,0,03,DET,HS6,030319,2018
5880,JAPAN,0,0,0,0,0,0,0,04,DET,HS6,030319,2018
5880,JAPAN,3548,0,0,3548,593,3548,593,05,DET,HS6,030319,2018
5880,JAPAN,0,0,0,0,0,0,0,06,DET,HS6,030319,2018
5880,JAPAN,0,0,0,0,0,0,0,07,DET,HS6,030319,2018
5880,JAPAN,0,0,0,0,0,0,0,08,DET,HS6,030319,2018
5880,JAPAN,0,0,0,0,0,0,0,09,DET,HS6,030319,2018
5880,JAPAN,0,0,0,0,0,0,0,10,DET,HS6,030319,2018
5880,JAPAN,0,0,0,0,0,0,0,11,DET,HS6,030319,2018
5880,JAPAN,0,0,0,0,0,0,0,12,DET,HS6,030319,2018
5880,JAPAN,28802,23917,2414,4885,254,4885,254,02,DET,HS6,030326,2018
5880,JAPAN,0,0,0,0,0,0,0,03,DET,HS6,030326,2018
5880,JAPAN,0,0,0,0,0,0,0,04,DET,HS6,030326,2018
5880,JAPAN,0,0,0,0,0,0,0,05,DET,HS6,030326,2018
5880,JAPAN,0,0,0,0,0,0,0,06,DET,HS6,030326,2018
5880,JAPAN,0,0,0,0,0,0,0,07,DET,HS6,030326,2018
5880,JAPAN,0,0,0,0,0,0,0,08,DET,HS6,030326,2018
5880,JAPAN,0,0,0,0,0,0,0,09,DET,HS6,030326,2018
5880,JAPAN,0,0,0,0,0,0,0,10,DET,HS6,030326,2018
5880,JAPAN,0,0,0,0,0,0,0,11,DET,HS6,030326,2018
5880,JAPAN,2808,2808,63,0,0,0,0,12,DET,HS6,030326,2018
5880,JAPAN,15069,15069,4350,0,0,0,0,03,DET,HS6,030329,2018
5880,JAPAN,0,0,0,0,0,0,0,04,DET,HS6,030329,2018
5880,JAPAN,0,0,0,0,0,0,0,05,DET,HS6,030329,2018
5880,JAPAN,0,0,0,0,0,0,0,06,DET,HS6,030329,2018
5880,JAPAN,0,0,0,0,0,0,0,07,DET,HS6,030329,2018
5880,JAPAN,0,0,0,0,0,0,0,08,DET,HS6,030329,2018
5880,JAPAN,0,0,0,0,0,0,0,09,DET,HS6,030329,2018
5880,JAPAN,0,0,0,0,0,0,0,10,DET,HS6,030329,2018
5880,JAPAN,0,0,0,0,0,0,0,11,DET,HS6,030329,2018
5880,JAPAN,0,0,0,0,0,0,0,12,DET,HS6,030329,2018
5880,JAPAN,2343,0,0,2343,42,2343,42,05,DET,HS6,030333,2018
5880,JAPAN,0,0,0,0,0,0,0,06,DET,HS6,030333,2018
5880,JAPAN,0,0,0,0,0,0,0,07,DET,HS6,030333,2018
5880,JAPAN,0,0,0,0,0,0,0,08,DET,HS6,030333,2018
5880,JAPAN,0,0,0,0,0,0,0,09,DET,HS6,030333,2018
5880,JAPAN,4483,0,0,4483,84,4483,84,10,DET,HS6,030333,2018
5880,JAPAN,0,0,0,0,0,0,0,11,DET,HS6,030333,2018
5880,JAPAN,0,0,0,0,0,0,0,12,DET,HS6,030333,2018
5880,JAPAN,38801,0,0,0,0,0,0,04,DET,HS6,030339,2018
5880,JAPAN,0,0,0,0,0,0,0,05,DET,HS6,030339,2018
5880,JAPAN,0,0,0,0,0,0,0,06,DET,HS6,030339,2018
5880,JAPAN,2887,0,0,2887,234,2887,234,07,DET,HS6,030339,2018
5880,JAPAN,0,0,0,0,0,0,0,08,DET,HS6,030339,2018
5880,JAPAN,0,0,0,0,0,0,0,09,DET,HS6,030339,2018
5880,JAPAN,0,0,0,0,0,0,0,10,DET,HS6,030339,2018
5880,JAPAN,0,0,0,0,0,0,0,11,DET,HS6,030339,2018
5880,JAPAN,0,0,0,0,0,0,0,12,DET,HS6,030339,2018
5880,JAPAN,175284,0,0,175284,12290,175284,12290,01,DET,HS6,030341,2018
5880,JAPAN,0,0,0,0,0,0,0,02,DET,HS6,030341,2018
5880,JAPAN,47237,0,0,47237,3200,47237,3200,03,DET,HS6,030341,2018
5880,JAPAN,0,0,0,0,0,0,0,04,DET,HS6,030341,2018
5880,JAPAN,0,0,0,0,0,0,0,05,DET,HS6,030341,2018
5880,JAPAN,31680,0,0,31680,2000,31680,2000,06,DET,HS6,030341,2018
5880,JAPAN,50025,0,0,45536,3279,45536,3279,07,DET,HS6,030341,2018
5880,JAPAN,125304,0,0,48236,3110,48236,3110,08,DET,HS6,030341,2018
5880,JAPAN,0,0,0,0,0,0,0,09,DET,HS6,030341,2018
5880,JAPAN,38850,0,0,38850,2500,38850,2500,10,DET,HS6,030341,2018
5880,JAPAN,0,0,0,0,0,0,0,11,DET,HS6,030341,2018
5880,JAPAN,0,0,0,0,0,0,0,12,DET,HS6,030341,2018
5880,JAPAN,37410,0,0,37410,30853,37410,30853,05,DET,HS6,030343,2018
5880,JAPAN,0,0,0,0,0,0,0,06,DET,HS6,030343,2018
5880,JAPAN,0,0,0,0,0,0,0,07,DET,HS6,030343,2018
5880,JAPAN,0,0,0,0,0,0,0,08,DET,HS6,030343,2018
5880,JAPAN,0,0,0,0,0,0,0,09,DET,HS6,030343,2018
5880,JAPAN,0,0,0,0,0,0,0,10,DET,HS6,030343,2018
5880,JAPAN,0,0,0,0,0,0,0,11,DET,HS6,030343,2018
5880,JAPAN,0,0,0,0,0,0,0,12,DET,HS6,030343,2018
5880,JAPAN,20784,0,0,20784,7667,20784,7667,01,DET,HS6,030344,2018
5880,JAPAN,3751,0,0,3751,128,3751,128,02,DET,HS6,030344,2018
5880,JAPAN,44984,0,0,44984,21140,44984,21140,03,DET,HS6,030344,2018
5880,JAPAN,2278,0,0,2278,140,2278,140,04,DET,HS6,030344,2018
5880,JAPAN,12186,0,0,12186,548,12186,548,05,DET,HS6,030344,2018
5880,JAPAN,4670,0,0,4670,275,4670,275,06,DET,HS6,030344,2018
5880,JAPAN,18296,0,0,18296,9157,18296,9157,07,DET,HS6,030344,2018
5880,JAPAN,3126,0,0,3126,184,3126,184,08,DET,HS6,030344,2018
5880,JAPAN,0,0,0,0,0,0,0,09,DET,HS6,030344,2018
5880,JAPAN,3659,0,0,3659,220,3659,220,10,DET,HS6,030344,2018
5880,JAPAN,11213,0,0,11213,495,11213,495,11,DET,HS6,030344,2018
5880,JAPAN,0,0,0,0,0,0,0,12,DET,HS6,030344,2018
5880,JAPAN,171895,3120,12,168775,9522,168775,9522,01,DET,HS6,030345,2018
5880,JAPAN,99239,0,0,99239,5180,99239,5180,02,DET,HS6,030345,2018
5880,JAPAN,75638,0,0,75638,1431,75638,1431,03,DET,HS6,030345,2018
5880,JAPAN,129741,0,0,129741,2337,129741,2337,04,DET,HS6,030345,2018
5880,JAPAN,120200,0,0,120200,1935,120200,1935,05,DET,HS6,030345,2018
5880,JAPAN,198947,0,0,198947,3352,198947,3352,06,DET,HS6,030345,2018
5880,JAPAN,117040,0,0,117040,1962,117040,1962,07,DET,HS6,030345,2018
5880,JAPAN,88304,0,0,88304,1420,88304,1420,08,DET,HS6,030345,2018
5880,JAPAN,155499,0,0,155499,6529,155499,6529,09,DET,HS6,030345,2018
5880,JAPAN,200701,0,0,200701,3363,200701,3363,10,DET,HS6,030345,2018
5880,JAPAN,107793,0,0,107793,1830,107793,1830,11,DET,HS6,030345,2018
5880,JAPAN,177953,8173,228,169780,2807,169780,2807,12,DET,HS6,030345,2018
5880,JAPAN,47476,0,0,47476,1323,47476,1323,01,DET,HS6,030346,2018
5880,JAPAN,59494,0,0,59494,1690,59494,1690,02,DET,HS6,030346,2018
5880,JAPAN,17515,0,0,17515,462,17515,462,03,DET,HS6,030346,2018
5880,JAPAN,64164,0,0,64164,1768,64164,1768,04,DET,HS6,030346,2018
5880,JAPAN,71696,0,0,71696,1884,71696,1884,05,DET,HS6,030346,2018
5880,JAPAN,78318,2374,99,75944,2094,75944,2094,06,DET,HS6,030346,2018
5880,JAPAN,61109,0,0,61109,1560,61109,1560,07,DET,HS6,030346,2018
5880,JAPAN,43694,0,0,43694,1193,43694,1193,08,DET,HS6,030346,2018
5880,JAPAN,56594,0,0,56594,1525,56594,1525,09,DET,HS6,030346,2018
5880,JAPAN,111266,0,0,111266,3038,111266,3038,10,DET,HS6,030346,2018
5880,JAPAN,55128,0,0,55128,1535,55128,1535,11,DET,HS6,030346,2018
5880,JAPAN,56687,0,0,56687,1603,56687,1603,12,DET,HS6,030346,2018
5880,JAPAN,3533,3533,63,0,0,0,0,09,DET,HS6,030349,2018
5880,JAPAN,0,0,0,0,0,0,0,10,DET,HS6,030349,2018
5880,JAPAN,8648,8648,199,0,0,0,0,11,DET,HS6,030349,2018
5880,JAPAN,0,0,0,0,0,0,0,12,DET,HS6,030349,2018
5880,JAPAN,3872,0,0,3872,273,3872,273,11,DET,HS6,030351,2018
5880,JAPAN,0,0,0,0,0,0,0,12,DET,HS6,030351,2018
5880,JAPAN,17258,0,0,17258,3754,17258,3754,03,DET,HS6,030354,2018
5880,JAPAN,0,0,0,0,0,0,0,04,DET,HS6,030354,2018
5880,JAPAN,28761,0,0,28761,2772,28761,2772,05,DET,HS6,030354,2018
5880,JAPAN,0,0,0,0,0,0,0,06,DET,HS6,030354,2018
5880,JAPAN,9806,0,0,9806,5290,9806,5290,07,DET,HS6,030354,2018
5880,JAPAN,2967,0,0,2967,486,2967,486,08,DET,HS6,030354,2018
5880,JAPAN,0,0,0,0,0,0,0,09,DET,HS6,030354,2018
5880,JAPAN,29653,0,0,29653,14414,29653,14414,10,DET,HS6,030354,2018
5880,JAPAN,0,0,0,0,0,0,0,11,DET,HS6,030354,2018
5880,JAPAN,20172,0,0,20172,13718,20172,13718,12,DET,HS6,030354,2018
5880,JAPAN,9067,0,0,9067,10560,9067,10560,02,DET,HS6,030353,2018
5880,JAPAN,0,0,0,0,0,0,0,03,DET,HS6,030353,2018
5880,JAPAN,5402,0,0,5402,205,5402,205,04,DET,HS6,030353,2018
5880,JAPAN,5344,0,0,5344,189,5344,189,05,DET,HS6,030353,2018
5880,JAPAN,17351,0,0,17351,20700,17351,20700,06,DET,HS6,030353,2018
5880,JAPAN,46641,0,0,46641,41136,46641,41136,07,DET,HS6,030353,2018
5880,JAPAN,9515,0,0,9515,726,9515,726,08,DET,HS6,030353,2018
5880,JAPAN,26160,0,0,26160,21154,26160,21154,09,DET,HS6,030353,2018
5880,JAPAN,13910,0,0,13910,12500,13910,12500,10,DET,HS6,030353,2018
5880,JAPAN,31635,0,0,31635,24811,31635,24811,11,DET,HS6,030353,2018
5880,JAPAN,15077,0,0,15077,13016,15077,13016,12,DET,HS6,030353,2018
5880,JAPAN,3375,0,0,3375,566,3375,566,01,DET,HS6,030355,2018
5880,JAPAN,0,0,0,0,0,0,0,02,DET,HS6,030355,2018
5880,JAPAN,4328,0,0,4328,110,4328,110,03,DET,HS6,030355,2018
5880,JAPAN,4254,0,0,4254,636,4254,636,04,DET,HS6,030355,2018
5880,JAPAN,0,0,0,0,0,0,0,05,DET,HS6,030355,2018
5880,JAPAN,3099,0,0,3099,486,3099,486,06,DET,HS6,030355,2018
5880,JAPAN,2908,0,0,2908,205,2908,205,07,DET,HS6,030355,2018
5880,JAPAN,0,0,0,0,0,0,0,08,DET,HS6,030355,2018
5880,JAPAN,0,0,0,0,0,0,0,09,DET,HS6,030355,2018
5880,JAPAN,7797,0,0,7797,1195,7797,1195,10,DET,HS6,030355,2018
5880,JAPAN,5196,0,0,5196,563,5196,563,11,DET,HS6,030355,2018
5880,JAPAN,0,0,0,0,0,0,0,12,DET,HS6,030355,2018
5880,JAPAN,5245,0,0,5245,330,5245,330,08,DET,HS6,030359,2018
5880,JAPAN,0,0,0,0,0,0,0,09,DET,HS6,030359,2018
5880,JAPAN,0,0,0,0,0,0,0,10,DET,HS6,030359,2018
5880,JAPAN,0,0,0,0,0,0,0,11,DET,HS6,030359,2018
5880,JAPAN,0,0,0,0,0,0,0,12,DET,HS6,030359,2018
5880,JAPAN,86741,0,0,86741,7163,86741,7163,01,DET,HS6,030389,2018
5880,JAPAN,280843,0,0,280843,52687,280843,52687,02,DET,HS6,030389,2018
5880,JAPAN,57546,0,0,57546,7068,57546,7068,03,DET,HS6,030389,2018
5880,JAPAN,61963,0,0,61963,5662,61963,5662,04,DET,HS6,030389,2018
5880,JAPAN,99984,2127,96,97857,29362,97857,29362,05,DET,HS6,030389,2018
5880,JAPAN,491841,8646,467,483195,37999,483195,37999,06,DET,HS6,030389,2018
5880,JAPAN,146162,0,0,146162,9423,146162,9423,07,DET,HS6,030389,2018
5880,JAPAN,87700,0,0,87700,7957,87700,7957,08,DET,HS6,030389,2018
5880,JAPAN,168705,8098,370,160607,31255,160607,31255,09,DET,HS6,030389,2018
5880,JAPAN,435833,2808,63,433025,67452,433025,67452,10,DET,HS6,030389,2018
5880,JAPAN,173331,2808,63,170523,33044,170523,33044,11,DET,HS6,030389,2018
5880,JAPAN,62587,0,0,62587,6476,62587,6476,12,DET,HS6,030389,2018
5880,JAPAN,12463,0,0,12463,1434,12463,1434,11,DET,HS6,030399,2018
5880,JAPAN,0,0,0,0,0,0,0,12,DET,HS6,030399,2018
5880,JAPAN,9875,0,0,9875,2546,9875,2546,05,DET,HS6,030391,2018
5880,JAPAN,0,0,0,0,0,0,0,06,DET,HS6,030391,2018
5880,JAPAN,0,0,0,0,0,0,0,07,DET,HS6,030391,2018
5880,JAPAN,0,0,0,0,0,0,0,08,DET,HS6,030391,2018
5880,JAPAN,0,0,0,0,0,0,0,09,DET,HS6,030391,2018
5880,JAPAN,0,0,0,0,0,0,0,10,DET,HS6,030391,2018
5880,JAPAN,13095,0,0,13095,1080,13095,1080,11,DET,HS6,030391,2018
5880,JAPAN,38730,0,0,38730,4543,38730,4543,12,DET,HS6,030391,2018
5880,JAPAN,19343,0,0,19343,3171,19343,3171,12,DET,HS6,030431,2018
5880,JAPAN,3078,0,0,3078,693,3078,693,04,DET,HS6,030443,2018
5880,JAPAN,0,0,0,0,0,0,0,05,DET,HS6,030443,2018
5880,JAPAN,0,0,0,0,0,0,0,06,DET,HS6,030443,2018
5880,JAPAN,0,0,0,0,0,0,0,07,DET,HS6,030443,2018
5880,JAPAN,0,0,0,0,0,0,0,08,DET,HS6,030443,2018
5880,JAPAN,0,0,0,0,0,0,0,09,DET,HS6,030443,2018
5880,JAPAN,0,0,0,0,0,0,0,10,DET,HS6,030443,2018
5880,JAPAN,0,0,0,0,0,0,0,11,DET,HS6,030443,2018
5880,JAPAN,0,0,0,0,0,0,0,12,DET,HS6,030443,2018
5880,JAPAN,174582,0,0,174582,8553,174582,8553,03,DET,HS6,030444,2018
5880,JAPAN,0,0,0,0,0,0,0,04,DET,HS6,030444,2018
5880,JAPAN,0,0,0,0,0,0,0,05,DET,HS6,030444,2018
5880,JAPAN,145225,0,0,145225,20256,145225,20256,06,DET,HS6,030444,2018
5880,JAPAN,126770,0,0,126770,7498,126770,7498,07,DET,HS6,030444,2018
5880,JAPAN,0,0,0,0,0,0,0,08,DET,HS6,030444,2018
5880,JAPAN,0,0,0,0,0,0,0,09,DET,HS6,030444,2018
5880,JAPAN,0,0,0,0,0,0,0,10,DET,HS6,030444,2018
5880,JAPAN,7632,0,0,7632,1260,7632,1260,11,DET,HS6,030444,2018
5880,JAPAN,0,0,0,0,0,0,0,12,DET,HS6,030444,2018
5880,JAPAN,347289,347289,49631,0,0,0,0,01,DET,HS6,030449,2018
5880,JAPAN,302499,302499,19931,0,0,0,0,02,DET,HS6,030449,2018
5880,JAPAN,349881,349881,22602,0,0,0,0,03,DET,HS6,030449,2018
5880,JAPAN,371630,371630,23248,0,0,0,0,04,DET,HS6,030449,2018
5880,JAPAN,377087,377087,23171,0,0,0,0,05,DET,HS6,030449,2018
5880,JAPAN,309111,309111,21538,0,0,0,0,06,DET,HS6,030449,2018
5880,JAPAN,367753,367753,23211,0,0,0,0,07,DET,HS6,030449,2018
5880,JAPAN,372785,372785,24374,0,0,0,0,08,DET,HS6,030449,2018
5880,JAPAN,923339,398905,29418,524434,37268,524434,37268,09,DET,HS6,030449,2018
5880,JAPAN,1134977,601428,45794,533549,39518,533549,39518,10,DET,HS6,030449,2018
5880,JAPAN,629729,629729,47645,0,0,0,0,11,DET,HS6,030449,2018
5880,JAPAN,1109165,856627,63034,252538,20305,252538,20305,12,DET,HS6,030449,2018
5880,JAPAN,14265,14265,2207,0,0,0,0,01,DET,HS6,030452,2018
5880,JAPAN,27161,27161,4262,0,0,0,0,02,DET,HS6,030452,2018
5880,JAPAN,21891,21891,3647,0,0,0,0,03,DET,HS6,030452,2018
5880,JAPAN,31619,31619,5162,0,0,0,0,04,DET,HS6,030452,2018
5880,JAPAN,30103,30103,5037,0,0,0,0,05,DET,HS6,030452,2018
5880,JAPAN,20113,20113,3219,0,0,0,0,06,DET,HS6,030452,2018
5880,JAPAN,26071,26071,4628,0,0,0,0,07,DET,HS6,030452,2018
5880,JAPAN,29118,29118,4991,0,0,0,0,08,DET,HS6,030452,2018
5880,JAPAN,28048,28048,5998,0,0,0,0,09,DET,HS6,030452,2018
5880,JAPAN,29319,29319,5349,0,0,0,0,10,DET,HS6,030452,2018
5880,JAPAN,24707,24707,3711,0,0,0,0,11,DET,HS6,030452,2018
5880,JAPAN,40669,40669,6250,0,0,0,0,12,DET,HS6,030452,2018
5880,JAPAN,47714,47714,3161,0,0,0,0,01,DET,HS6,030453,2018
5880,JAPAN,52554,52554,3412,0,0,0,0,02,DET,HS6,030453,2018
5880,JAPAN,55374,55374,3487,0,0,0,0,03,DET,HS6,030453,2018
5880,JAPAN,61566,61566,3852,0,0,0,0,04,DET,HS6,030453,2018
5880,JAPAN,52928,52928,3205,0,0,0,0,05,DET,HS6,030453,2018
5880,JAPAN,37658,37658,2391,0,0,0,0,06,DET,HS6,030453,2018
5880,JAPAN,45675,45675,2884,0,0,0,0,07,DET,HS6,030453,2018
5880,JAPAN,53416,53416,3255,0,0,0,0,08,DET,HS6,030453,2018
5880,JAPAN,44369,44369,2597,0,0,0,0,09,DET,HS6,030453,2018
5880,JAPAN,46060,46060,2840,0,0,0,0,10,DET,HS6,030453,2018
5880,JAPAN,51755,51755,3133,0,0,0,0,11,DET,HS6,030453,2018
5880,JAPAN,50347,50347,3140,0,0,0,0,12,DET,HS6,030453,2018
5880,JAPAN,1127518,875588,82055,251930,18208,251930,18208,01,DET,HS6,030459,2018
5880,JAPAN,1012421,832017,77479,180404,11797,180404,11797,02,DET,HS6,030459,2018
5880,JAPAN,1168094,900851,79754,267243,18205,267243,18205,03,DET,HS6,030459,2018
5880,JAPAN,940339,940339,85600,0,0,0,0,04,DET,HS6,030459,2018
5880,JAPAN,1170104,1055062,91664,115042,6314,115042,6314,05,DET,HS6,030459,2018
5880,JAPAN,1485702,937739,82963,547963,37174,547963,37174,06,DET,HS6,030459,2018
5880,JAPAN,1740162,920805,84063,819357,56043,272757,18525,07,DET,HS6,030459,2018
5880,JAPAN,1246764,889032,83227,357732,23878,357732,23878,08,DET,HS6,030459,2018
5880,JAPAN,681471,681471,62264,0,0,0,0,09,DET,HS6,030459,2018
5880,JAPAN,558085,558085,54740,0,0,0,0,10,DET,HS6,030459,2018
5880,JAPAN,526226,526226,50785,0,0,0,0,11,DET,HS6,030459,2018
5880,JAPAN,601238,601238,58104,0,0,0,0,12,DET,HS6,030459,2018
5880,JAPAN,2008,2008,45,0,0,0,0,03,DET,HS6,030469,2018
5880,JAPAN,0,0,0,0,0,0,0,04,DET,HS6,030469,2018
5880,JAPAN,0,0,0,0,0,0,0,05,DET,HS6,030469,2018
5880,JAPAN,0,0,0,0,0,0,0,06,DET,HS6,030469,2018
5880,JAPAN,0,0,0,0,0,0,0,07,DET,HS6,030469,2018
5880,JAPAN,0,0,0,0,0,0,0,08,DET,HS6,030469,2018
5880,JAPAN,0,0,0,0,0,0,0,09,DET,HS6,030469,2018
5880,JAPAN,0,0,0,0,0,0,0,10,DET,HS6,030469,2018
5880,JAPAN,0,0,0,0,0,0,0,11,DET,HS6,030469,2018
5880,JAPAN,0,0,0,0,0,0,0,12,DET,HS6,030469,2018
5880,JAPAN,4036,0,0,4036,296,4036,296,01,DET,HS6,030481,2018
5880,JAPAN,2754,0,0,2754,223,2754,223,02,DET,HS6,030481,2018
5880,JAPAN,0,0,0,0,0,0,0,03,DET,HS6,030481,2018
5880,JAPAN,0,0,0,0,0,0,0,04,DET,HS6,030481,2018
5880,JAPAN,0,0,0,0,0,0,0,05,DET,HS6,030481,2018
5880,JAPAN,0,0,0,0,0,0,0,06,DET,HS6,030481,2018
5880,JAPAN,0,0,0,0,0,0,0,07,DET,HS6,030481,2018
5880,JAPAN,7013,0,0,7013,566,7013,566,08,DET,HS6,030481,2018
5880,JAPAN,4613,0,0,4613,167,4613,167,09,DET,HS6,030481,2018
5880,JAPAN,0,0,0,0,0,0,0,10,DET,HS6,030481,2018
5880,JAPAN,0,0,0,0,0,0,0,11,DET,HS6,030481,2018
5880,JAPAN,0,0,0,0,0,0,0,12,DET,HS6,030481,2018
5880,JAPAN,25790,0,0,25790,1851,25790,1851,01,DET,HS6,030483,2018
5880,JAPAN,6667,0,0,6667,221,6667,221,02,DET,HS6,030483,2018
5880,JAPAN,4292,0,0,4292,154,4292,154,03,DET,HS6,030483,2018
5880,JAPAN,0,0,0,0,0,0,0,04,DET,HS6,030483,2018
5880,JAPAN,6972,3759,119,3213,52,3213,52,05,DET,HS6,030483,2018
5880,JAPAN,0,0,0,0,0,0,0,06,DET,HS6,030483,2018
5880,JAPAN,0,0,0,0,0,0,0,07,DET,HS6,030483,2018
5880,JAPAN,0,0,0,0,0,0,0,08,DET,HS6,030483,2018
5880,JAPAN,11012,0,0,11012,203,11012,203,09,DET,HS6,030483,2018
5880,JAPAN,0,0,0,0,0,0,0,10,DET,HS6,030483,2018
5880,JAPAN,8853,0,0,8853,152,8853,152,11,DET,HS6,030483,2018
5880,JAPAN,21779,0,0,21779,1223,19402,1144,12,DET,HS6,030483,2018
5880,JAPAN,4342583,2753,292,4339830,288911,4339830,288911,01,DET,HS6,030489,2018
5880,JAPAN,7517662,2852,63,7514810,529600,7514810,529600,02,DET,HS6,030489,2018
5880,JAPAN,9645680,0,0,9645680,658854,9645680,658854,03,DET,HS6,030489,2018
5880,JAPAN,9497617,0,0,9497617,637395,9497617,637395,04,DET,HS6,030489,2018
5880,JAPAN,11636896,9314,294,11627582,794823,11098395,758676,05,DET,HS6,030489,2018
5880,JAPAN,7139710,12803,542,7126907,486716,7126907,486716,06,DET,HS6,030489,2018
5880,JAPAN,9068945,0,0,9068945,621474,9068945,621474,07,DET,HS6,030489,2018
5880,JAPAN,9647295,5624,166,9641671,668629,9641671,668629,08,DET,HS6,030489,2018
5880,JAPAN,8089387,0,0,8089387,549874,8089387,549874,09,DET,HS6,030489,2018
5880,JAPAN,8184382,0,0,8184382,581837,8184382,581837,10,DET,HS6,030489,2018
5880,JAPAN,7148876,2833,157,7146043,509666,7146043,509666,11,DET,HS6,030489,2018
5880,JAPAN,5755759,24324,2290,5731435,405062,5731435,405062,12,DET,HS6,030489,2018
5880,JAPAN,43993,6848,132,37145,3684,37145,3684,02,DET,HS6,030499,2018
5880,JAPAN,29624,0,0,29624,3668,29624,3668,03,DET,HS6,030499,2018
5880,JAPAN,11214,0,0,11214,14651,11214,14651,04,DET,HS6,030499,2018
5880,JAPAN,9207,0,0,9207,943,9207,943,05,DET,HS6,030499,2018
5880,JAPAN,58991,0,0,58991,5571,58991,5571,06,DET,HS6,030499,2018
5880,JAPAN,23679,0,0,23679,2508,23679,2508,07,DET,HS6,030499,2018
5880,JAPAN,66830,0,0,66830,6572,66830,6572,08,DET,HS6,030499,2018
5880,JAPAN,78239,0,0,78239,7958,78239,7958,09,DET,HS6,030499,2018
5880,JAPAN,13811,0,0,13811,1840,13811,1840,10,DET,HS6,030499,2018
5880,JAPAN,9514,9514,190,0,0,0,0,11,DET,HS6,030499,2018
5880,JAPAN,37984,0,0,37984,3729,37984,3729,12,DET,HS6,030499,2018
5880,JAPAN,3546,0,0,3546,858,3546,858,02,DET,HS6,030510,2018
5880,JAPAN,0,0,0,0,0,0,0,03,DET,HS6,030510,2018
5880,JAPAN,0,0,0,0,0,0,0,04,DET,HS6,030510,2018
5880,JAPAN,3759,0,0,3759,250,3759,250,05,DET,HS6,030510,2018
5880,JAPAN,0,0,0,0,0,0,0,06,DET,HS6,030510,2018
5880,JAPAN,6903,0,0,6903,484,6903,484,07,DET,HS6,030510,2018
5880,JAPAN,3598,0,0,3598,929,3598,929,08,DET,HS6,030510,2018
5880,JAPAN,0,0,0,0,0,0,0,09,DET,HS6,030510,2018
